appid,age_year,max_discount,mean_discount,n_observations,median_sale_price,title,initial_price,primary_genre,developer_tier,price_tier,review_score,log_ownership,is_multiplayer,has_controller_support,achievements_total,buyer_value_at_age
208750,2,75,37.5,10,9.365,Apotheon,14.99,RPG,Mid-tier,Mid,0.8982785602503912,5.54406928518988,0,1,30,0.624749833222148
208750,3,75,36.25,12,10.49,Apotheon,14.99,RPG,Mid-tier,Mid,0.8982785602503912,5.54406928518988,0,1,30,0.6997998665777185
208750,4,75,37.5,12,9.365,Apotheon,14.99,RPG,Mid-tier,Mid,0.8982785602503912,5.54406928518988,0,1,30,0.624749833222148
208750,5,75,37.5,8,9.365,Apotheon,14.99,RPG,Mid-tier,Mid,0.8982785602503912,5.54406928518988,0,1,30,0.624749833222148
208750,6,75,40.90909090909091,11,3.74,Apotheon,14.99,RPG,Mid-tier,Mid,0.8982785602503912,5.54406928518988,0,1,30,0.24949966644429622
208750,7,75,33.333333333333336,9,14.99,Apotheon,14.99,RPG,Mid-tier,Mid,0.8982785602503912,5.54406928518988,0,1,30,1.0
208750,8,75,37.5,10,9.365,Apotheon,14.99,RPG,Mid-tier,Mid,0.8982785602503912,5.54406928518988,0,1,30,0.624749833222148
208750,9,80,38.125,8,9.365,Apotheon,14.99,RPG,Mid-tier,Mid,0.8982785602503912,5.54406928518988,0,1,30,0.624749833222148
208750,10,80,37.857142857142854,14,9.365,Apotheon,14.99,RPG,Mid-tier,Mid,0.8982785602503912,5.54406928518988,0,1,30,0.624749833222148
209000,0,75,30.454545454545453,22,27.49,Batman™: Arkham Origins,19.99,Adventure,Mid-tier,Mid,0.8977973011408527,6.5440681684343955,0,1,60,1.0
209000,1,75,41.666666666666664,15,9.99,Batman™: Arkham Origins,19.99,Adventure,Mid-tier,Mid,0.8977973011408527,6.5440681684343955,0,1,60,0.4997498749374688
209000,2,75,37.5,14,12.489999999999998,Batman™: Arkham Origins,19.99,Adventure,Mid-tier,Mid,0.8977973011408527,6.5440681684343955,0,1,60,0.6248124062031015
209000,3,75,37.5,14,12.489999999999998,Batman™: Arkham Origins,19.99,Adventure,Mid-tier,Mid,0.8977973011408527,6.5440681684343955,0,1,60,0.6248124062031015
209000,4,75,37.5,16,12.489999999999998,Batman™: Arkham Origins,19.99,Adventure,Mid-tier,Mid,0.8977973011408527,6.5440681684343955,0,1,60,0.6248124062031015
209000,5,75,37.5,18,12.489999999999998,Batman™: Arkham Origins,19.99,Adventure,Mid-tier,Mid,0.8977973011408527,6.5440681684343955,0,1,60,0.6248124062031015
209000,6,75,37.5,18,12.489999999999998,Batman™: Arkham Origins,19.99,Adventure,Mid-tier,Mid,0.8977973011408527,6.5440681684343955,0,1,60,0.6248124062031015
209000,7,75,37.5,20,12.489999999999998,Batman™: Arkham Origins,19.99,Adventure,Mid-tier,Mid,0.8977973011408527,6.5440681684343955,0,1,60,0.6248124062031015
209000,8,75,37.5,14,12.489999999999998,Batman™: Arkham Origins,19.99,Adventure,Mid-tier,Mid,0.8977973011408527,6.5440681684343955,0,1,60,0.6248124062031015
209000,9,75,40.0,15,4.99,Batman™: Arkham Origins,19.99,Adventure,Mid-tier,Mid,0.8977973011408527,6.5440681684343955,0,1,60,0.24962481240620313
209000,10,90,38.95348837209303,43,19.99,Batman™: Arkham Origins,19.99,Adventure,Mid-tier,Mid,0.8977973011408527,6.5440681684343955,0,1,60,1.0
209080,0,75,42.44444444444444,9,9.99,Guns of Icarus Online,4.99,Simulation,Mid-tier,Budget,0.8986712095400341,6.5440681684343955,1,0,849,1.0
209080,1,75,43.833333333333336,18,5.09,Guns of Icarus Online,4.99,Simulation,Mid-tier,Budget,0.8986712095400341,6.5440681684343955,1,0,849,1.0
209080,2,85,43.4375,16,3.74,Guns of Icarus Online,4.99,Simulation,Mid-tier,Budget,0.8986712095400341,6.5440681684343955,1,0,849,0.749498997995992
209080,3,66,29.571428571428573,14,7.49,Guns of Icarus Online,4.99,Simulation,Mid-tier,Budget,0.8986712095400341,6.5440681684343955,1,0,849,1.0
209080,4,80,37.57142857142857,14,4.19,Guns of Icarus Online,4.99,Simulation,Mid-tier,Budget,0.8986712095400341,6.5440681684343955,1,0,849,0.8396793587174349
209080,5,85,30.90909090909091,11,4.99,Guns of Icarus Online,4.99,Simulation,Mid-tier,Budget,0.8986712095400341,6.5440681684343955,1,0,849,1.0
209080,6,90,43.125,16,2.99,Guns of Icarus Online,4.99,Simulation,Mid-tier,Budget,0.8986712095400341,6.5440681684343955,1,0,849,0.5991983967935872
209080,7,90,43.214285714285715,14,2.99,Guns of Icarus Online,4.99,Simulation,Mid-tier,Budget,0.8986712095400341,6.5440681684343955,1,0,849,0.5991983967935872
209080,8,90,43.5,10,2.865,Guns of Icarus Online,4.99,Simulation,Mid-tier,Budget,0.8986712095400341,6.5440681684343955,1,0,849,0.5741482965931863
209080,9,90,49.44444444444444,9,0.74,Guns of Icarus Online,4.99,Simulation,Mid-tier,Budget,0.8986712095400341,6.5440681684343955,1,0,849,0.14829659318637273
209080,10,85,36.16216216216216,37,4.99,Guns of Icarus Online,4.99,Simulation,Mid-tier,Budget,0.8986712095400341,6.5440681684343955,1,0,849,1.0
209160,0,75,29.36842105263158,19,44.99,Call of Duty®: Ghosts,49.99,Action,Mid-tier,Premium,0.6523905638955468,6.176091548585239,1,1,40,0.8999799959991999
209160,1,67,29.066666666666666,15,44.99,Call of Duty®: Ghosts,49.99,Action,Mid-tier,Premium,0.6523905638955468,6.176091548585239,1,1,40,0.8999799959991999
209160,2,67,33.333333333333336,12,40.19,Call of Duty®: Ghosts,49.99,Action,Mid-tier,Premium,0.6523905638955468,6.176091548585239,1,1,40,0.8039607921584316
209160,3,67,23.666666666666668,15,40.19,Call of Duty®: Ghosts,49.99,Action,Mid-tier,Premium,0.6523905638955468,6.176091548585239,1,1,40,0.8039607921584316
209160,4,67,33.4,10,40.195,Call of Duty®: Ghosts,49.99,Action,Mid-tier,Premium,0.6523905638955468,6.176091548585239,1,1,40,0.8040608121624324
209160,5,67,31.75,16,41.99,Call of Duty®: Ghosts,49.99,Action,Mid-tier,Premium,0.6523905638955468,6.176091548585239,1,1,40,0.8399679935987198
209160,6,67,33.5,6,34.89,Call of Duty®: Ghosts,49.99,Action,Mid-tier,Premium,0.6523905638955468,6.176091548585239,1,1,40,0.6979395879175835
209170,4,67,30.363636363636363,11,59.99,Call of Duty®: Ghosts,59.99,Action,Mid-tier,Premium,0.8376560999039385,6.176091548585239,1,1,40,1.0
209170,5,60,30.0,8,41.99,Call of Duty®: Ghosts,59.99,Action,Mid-tier,Premium,0.8376560999039385,6.176091548585239,1,1,40,0.6999499916652776
209190,0,75,37.0,8,6.24,Stealth Bastard Deluxe,9.99,Indie,Mid-tier,Mid,0.8900826446280992,5.54406928518988,0,0,27,0.6246246246246246
209190,1,85,38.529411764705884,17,7.99,Stealth Bastard Deluxe,9.99,Indie,Mid-tier,Mid,0.8900826446280992,5.54406928518988,0,0,27,0.7997997997997998
209190,2,85,35.55555555555556,9,9.99,Stealth Bastard Deluxe,9.99,Indie,Mid-tier,Mid,0.8900826446280992,5.54406928518988,0,0,27,1.0
209190,3,87,40.875,8,5.99,Stealth Bastard Deluxe,9.99,Indie,Mid-tier,Mid,0.8900826446280992,5.54406928518988,0,0,27,0.5995995995995996
209190,4,81,38.375,8,6.69,Stealth Bastard Deluxe,9.99,Indie,Mid-tier,Mid,0.8900826446280992,5.54406928518988,0,0,27,0.6696696696696697
209190,5,85,40.0,8,6.24,Stealth Bastard Deluxe,9.99,Indie,Mid-tier,Mid,0.8900826446280992,5.54406928518988,0,0,27,0.6246246246246246
209190,6,90,41.8421052631579,19,2.99,Stealth Bastard Deluxe,9.99,Indie,Mid-tier,Mid,0.8900826446280992,5.54406928518988,0,0,27,0.2992992992992993
209190,7,90,45.0,12,5.49,Stealth Bastard Deluxe,9.99,Indie,Mid-tier,Mid,0.8900826446280992,5.54406928518988,0,0,27,0.5495495495495496
209190,8,90,44.77777777777778,18,5.59,Stealth Bastard Deluxe,9.99,Indie,Mid-tier,Mid,0.8900826446280992,5.54406928518988,0,0,27,0.5595595595595595
209190,9,90,45.0,18,5.49,Stealth Bastard Deluxe,9.99,Indie,Mid-tier,Mid,0.8900826446280992,5.54406928518988,0,0,27,0.5495495495495496
209190,10,90,43.30769230769231,65,9.99,Stealth Bastard Deluxe,9.99,Indie,Mid-tier,Mid,0.8900826446280992,5.54406928518988,0,0,27,1.0
209540,0,85,40.45,20,9.99,Strike Suit Zero,19.99,Simulation,Mid-tier,Mid,0.7714457108578284,5.875061842450624,0,1,27,0.4997498749374688
209540,1,75,36.0,6,13.389999999999999,Strike Suit Zero,19.99,Simulation,Mid-tier,Mid,0.7714457108578284,5.875061842450624,0,1,27,0.6698349174587294
209540,2,75,37.5,4,12.489999999999998,Strike Suit Zero,19.99,Simulation,Mid-tier,Mid,0.7714457108578284,5.875061842450624,0,1,27,0.6248124062031015
209540,3,80,35.625,8,14.989999999999998,Strike Suit Zero,19.99,Simulation,Mid-tier,Mid,0.7714457108578284,5.875061842450624,0,1,27,0.7498749374687343
209540,4,85,40.0,4,12.489999999999998,Strike Suit Zero,19.99,Simulation,Mid-tier,Mid,0.7714457108578284,5.875061842450624,0,1,27,0.6248124062031015
209540,5,80,32.5,4,14.989999999999998,Strike Suit Zero,19.99,Simulation,Mid-tier,Mid,0.7714457108578284,5.875061842450624,0,1,27,0.7498749374687343
209540,8,60,24.0,5,19.99,Strike Suit Zero,19.99,Simulation,Mid-tier,Mid,0.7714457108578284,5.875061842450624,0,1,27,1.0
209540,10,80,36.5625,16,13.989999999999998,Strike Suit Zero,19.99,Simulation,Mid-tier,Mid,0.7714457108578284,5.875061842450624,0,1,27,0.6998499249624812
209650,0,51,19.764705882352942,17,44.99,Call of Duty®: Advanced Warfare - Gold Edition,59.99,Action,Mid-tier,Premium,0.6514375738479716,5.54406928518988,1,1,45,0.7499583263877313
209650,1,50,25.0,16,44.99,Call of Duty®: Advanced Warfare - Gold Edition,59.99,Action,Mid-tier,Premium,0.6514375738479716,5.54406928518988,1,1,45,0.7499583263877313
209650,2,50,25.0,10,44.99,Call of Duty®: Advanced Warfare - Gold Edition,59.99,Action,Mid-tier,Premium,0.6514375738479716,5.54406928518988,1,1,45,0.7499583263877313
209650,3,67,26.642857142857142,14,49.49,Call of Duty®: Advanced Warfare - Gold Edition,59.99,Action,Mid-tier,Premium,0.6514375738479716,5.54406928518988,1,1,45,0.8249708284714119
209650,4,67,33.5,16,39.89,Call of Duty®: Advanced Warfare - Gold Edition,59.99,Action,Mid-tier,Premium,0.6514375738479716,5.54406928518988,1,1,45,0.6649441573595599
209650,5,75,36.7,10,39.89,Call of Duty®: Advanced Warfare - Gold Edition,59.99,Action,Mid-tier,Premium,0.6514375738479716,5.54406928518988,1,1,45,0.6649441573595599
209650,6,75,29.2,10,44.99,Call of Duty®: Advanced Warfare - Gold Edition,59.99,Action,Mid-tier,Premium,0.6514375738479716,5.54406928518988,1,1,45,0.7499583263877313
209650,7,67,30.923076923076923,13,59.99,Call of Duty®: Advanced Warfare - Gold Edition,59.99,Action,Mid-tier,Premium,0.6514375738479716,5.54406928518988,1,1,45,1.0
209650,8,67,33.5,18,39.89,Call of Duty®: Advanced Warfare - Gold Edition,59.99,Action,Mid-tier,Premium,0.6514375738479716,5.54406928518988,1,1,45,0.6649441573595599
209650,9,67,33.5,20,39.89,Call of Duty®: Advanced Warfare - Gold Edition,59.99,Action,Mid-tier,Premium,0.6514375738479716,5.54406928518988,1,1,45,0.6649441573595599
209650,10,67,33.5,24,39.89,Call of Duty®: Advanced Warfare - Gold Edition,59.99,Action,Mid-tier,Premium,0.6514375738479716,5.54406928518988,1,1,45,0.6649441573595599
209660,3,67,26.428571428571427,7,59.99,Call of Duty®: Advanced Warfare - Gold Edition,59.99,Action,Mid-tier,Premium,0.7874762808349146,6.176091548585239,1,1,45,1.0
209660,4,67,33.5,14,39.89,Call of Duty®: Advanced Warfare - Gold Edition,59.99,Action,Mid-tier,Premium,0.7874762808349146,6.176091548585239,1,1,45,0.6649441573595599
209670,0,75,39.0,5,9.99,Cortex Command,19.99,Strategy,Mid-tier,Mid,0.7169062964799207,6.176091548585239,1,1,11,0.4997498749374688
209670,1,75,32.083333333333336,12,14.989999999999998,Cortex Command,19.99,Strategy,Mid-tier,Mid,0.7169062964799207,6.176091548585239,1,1,11,0.7498749374687343
209670,2,75,36.0,6,13.389999999999999,Cortex Command,19.99,Strategy,Mid-tier,Mid,0.7169062964799207,6.176091548585239,1,1,11,0.6698349174587294
209670,3,85,40.0,8,12.489999999999998,Cortex Command,19.99,Strategy,Mid-tier,Mid,0.7169062964799207,6.176091548585239,1,1,11,0.6248124062031015
209670,4,90,42.5,6,11.989999999999998,Cortex Command,19.99,Strategy,Mid-tier,Mid,0.7169062964799207,6.176091548585239,1,1,11,0.599799899949975
209670,5,90,35.416666666666664,12,11.989999999999998,Cortex Command,19.99,Strategy,Mid-tier,Mid,0.7169062964799207,6.176091548585239,1,1,11,0.599799899949975
209670,6,85,41.25,8,12.489999999999998,Cortex Command,19.99,Strategy,Mid-tier,Mid,0.7169062964799207,6.176091548585239,1,1,11,0.6248124062031015
209670,7,90,42.5,8,11.989999999999998,Cortex Command,19.99,Strategy,Mid-tier,Mid,0.7169062964799207,6.176091548585239,1,1,11,0.599799899949975
209670,8,90,40.0,10,12.989999999999998,Cortex Command,19.99,Strategy,Mid-tier,Mid,0.7169062964799207,6.176091548585239,1,1,11,0.6498249124562281
209670,9,90,41.0,10,11.989999999999998,Cortex Command,19.99,Strategy,Mid-tier,Mid,0.7169062964799207,6.176091548585239,1,1,11,0.599799899949975
209670,10,90,39.75,20,13.989999999999998,Cortex Command,19.99,Strategy,Mid-tier,Mid,0.7169062964799207,6.176091548585239,1,1,11,0.6998499249624812
209730,0,75,30.5,6,10.64,R.A.W. Realms of Ancient War,4.99,RPG,Mid-tier,Budget,0.509090909090909,5.54406928518988,1,0,12,1.0
209730,1,75,41.666666666666664,9,3.74,R.A.W. Realms of Ancient War,4.99,RPG,Mid-tier,Budget,0.509090909090909,5.54406928518988,1,0,12,0.749498997995992
209730,2,80,30.88888888888889,9,14.99,R.A.W. Realms of Ancient War,4.99,RPG,Mid-tier,Budget,0.509090909090909,5.54406928518988,1,0,12,1.0
209730,3,80,40.0,10,8.99,R.A.W. Realms of Ancient War,4.99,RPG,Mid-tier,Budget,0.509090909090909,5.54406928518988,1,0,12,1.0
